frame,x,y,trajectory,treatment,rep
12335,0.895033,0.232705,67,b2,rep3
12335,0.732819,0.727762,274,b2,rep3
9124,0.681376,0.952399,278,b2,rep2
5917,0.750612,0.810923,81,b2,rep1
14796,0.502653,0.793727,300,b2,rep3
3916,0.282693,0.903701,30,b2,rep2
2232,0.448785,0.639993,23,b2,rep1
14061,0.477231,0.606291,82,b2,rep3
5976,0.410268,0.961052,263,b2,rep2
5908,0.747618,0.825163,81,b2,rep1
8185,0.819429,0.440125,114,b2,rep1
8185,0.914102,0.52524,112,b2,rep1
9018,0.692668,0.942076,278,b2,rep2
9403,0.390691,0.0844251,141,b2,rep1
729,0.769509,0.6769,7,b2,rep3
10204,0.248877,0.564768,86,b2,rep2
8284,0.454604,0.350767,115,b2,rep1
3425,0.583968,0.785082,39,b2,rep1
2109,0.445742,0.743185,23,b2,rep1
1868,0.795028,0.669004,21,b2,rep1
12279,0.898872,0.232538,67,b2,rep3
12279,0.7326,0.728638,274,b2,rep3
9119,0.681841,0.948943,278,b2,rep2
8763,0.449752,0.657549,132,b2,rep1
8763,0.469343,0.826285,134,b2,rep1
5903,0.739553,0.828615,81,b2,rep1
12321,0.892747,0.240944,67,b2,rep3
12321,0.73378,0.720299,274,b2,rep3
6723,0.428493,0.908994,83,b2,rep1
7267,0.459282,0.744824,89,b2,rep1
13610,0.480077,0.806804,239,b2,rep1
3223,0.256067,0.616561,256,b2,rep2
1322,0.636341,0.896402,6,b2,rep1
1322,0.852652,0.17791,7,b2,rep1
10374,0.489843,0.450057,267,b2,rep3
10443,0.384988,0.711207,176,b2,rep1
914,0.622817,0.313533,252,b2,rep2
2400,0.41972,0.713581,23,b2,rep1
10896,0.868864,0.779849,53,b2,rep3
4173,0.715776,0.220719,54,b2,rep1
14883,0.509474,0.803858,300,b2,rep3
12770,0.442905,0.765112,231,b2,rep1
12359,0.672921,0.837551,224,b2,rep1
15010,0.50831,0.786534,300,b2,rep3
6600,0.429814,0.654413,82,b2,rep1
6308,0.652223,0.702957,82,b2,rep1
6047,0.787134,0.629902,81,b2,rep1
4642,0.628172,0.884101,59,b2,rep1
7192,0.439731,0.698344,89,b2,rep1
9545,0.402788,0.753445,153,b2,rep1
9545,0.403824,0.0854776,154,b2,rep1
9545,0.653307,0.166013,152,b2,rep1
3502,0.46527,0.787419,39,b2,rep1
12071,0.897655,0.228835,67,b2,rep3
12071,0.75306,0.326694,69,b2,rep3
12071,0.496701,0.974163,71,b2,rep3
4369,0.714911,0.228611,54,b2,rep1
14027,0.453489,0.532308,82,b2,rep3
4393,0.718821,0.232116,54,b2,rep1
1607,0.889785,0.211046,25,b2,rep3
1922,0.737496,0.67645,21,b2,rep1
3623,0.480119,0.294839,44,b2,rep1
3623,0.760075,0.951967,46,b2,rep1
11605,0.75172,0.791715,204,b2,rep1
521,0.863544,0.498174,249,b2,rep2
8701,0.421335,0.509085,132,b2,rep1
11956,0.393623,0.774368,216,b2,rep1
3528,0.427644,0.732487,39,b2,rep1
8341,0.5793,0.873836,116,b2,rep1
8341,0.488825,0.338228,115,b2,rep1
2846,0.248562,0.609433,256,b2,rep2
10521,0.506814,0.72762,267,b2,rep3
6320,0.626799,0.704354,82,b2,rep1
5156,0.455313,0.710248,70,b2,rep1
4270,0.70998,0.23423,54,b2,rep1
14347,0.343076,0.747377,279,b2,rep3
7962,0.566896,0.876186,106,b2,rep1
10756,0.734413,0.497409,182,b2,rep1
10756,0.303098,0.751235,183,b2,rep1
1068,0.419742,0.0920907,13,b2,rep3
1754,0.636064,0.185793,17,b2,rep2
1966,0.704908,0.674991,21,b2,rep1
1966,0.402157,0.942221,22,b2,rep1
2575,0.581942,0.874509,23,b2,rep1
9495,0.813871,0.820959,149,b2,rep1
4200,0.707298,0.216424,54,b2,rep1
11343,0.24695,0.596905,91,b2,rep2
6479,0.581118,0.819486,82,b2,rep1
2474,0.492367,0.785901,23,b2,rep1
12988,0.887804,0.238136,67,b2,rep3
9629,0.417459,0.564217,155,b2,rep1
9629,0.66443,0.186707,152,b2,rep1
9629,0.420291,0.0990002,156,b2,rep1
10187,0.483987,0.297143,267,b2,rep3
3053,0.526323,0.392954,34,b2,rep1
1781,0.638809,0.176788,17,b2,rep2
1244,0.636488,0.89641,6,b2,rep1
5213,0.235046,0.505958,35,b2,rep2
9535,0.481606,0.378489,45,b2,rep3
6607,0.429572,0.662044,82,b2,rep1
613,0.786414,0.67335,7,b2,rep3
10132,0.410323,0.155681,168,b2,rep1
8714,0.425577,0.522589,132,b2,rep1
8714,0.459478,0.809003,134,b2,rep1
8415,0.237387,0.300258,274,b2,rep2
540,0.756346,0.727536,7,b2,rep3
9104,0.690751,0.94283,278,b2,rep2
14583,0.438764,0.110219,103,b2,rep2
4712,0.595852,0.832387,59,b2,rep1
1392,0.850535,0.179411,7,b2,rep1
1392,0.490161,0.968265,6,b2,rep1
2689,0.61893,0.817212,29,b2,rep1
12971,0.411112,0.577934,236,b2,rep1
1999,0.755552,0.746833,21,b2,rep1
1999,0.386087,0.832413,22,b2,rep1
1157,0.720646,0.821684,4,b2,rep1
5398,0.341332,0.273562,255,b2,rep3
7611,0.243285,0.30295,60,b2,rep2
5955,0.863835,0.583743,42,b2,rep2
5955,0.40687,0.962664,263,b2,rep2
83,0.46673,0.974053,245,b2,rep3
1654,0.92063,0.242862,25,b2,rep3
1654,0.404028,0.0959851,27,b2,rep3
5967,0.408909,0.96288,263,b2,rep2
5991,0.406846,0.961186,263,b2,rep2
8991,0.690011,0.934847,278,b2,rep2
4694,0.59937,0.849824,59,b2,rep1
4694,0.903852,0.102643,61,b2,rep1
8685,0.405101,0.499447,132,b2,rep1
8299,0.232451,0.299807,274,b2,rep2
14609,0.438677,0.11301,103,b2,rep2
12386,0.531439,0.791185,94,b2,rep2
9007,0.392901,0.0770672,135,b2,rep1
5029,0.669404,0.885035,68,b2,rep1
1418,0.844674,0.178993,7,b2,rep1
12075,0.436336,0.966142,283,b2,rep2
1950,0.712774,0.623891,26,b2,rep2
10628,0.712794,0.936072,180,b2,rep1
3531,0.424872,0.71201,39,b2,rep1
9930,0.556451,0.843867,159,b2,rep1
6130,0.716349,0.63319,81,b2,rep1
1195,0.687752,0.528269,252,b2,rep2
6553,0.493821,0.700269,82,b2,rep1
14106,0.488109,0.657263,82,b2,rep3
12076,0.435656,0.966386,283,b2,rep2
1090,0.445666,0.108155,13,b2,rep3
7084,0.762603,0.777656,86,b2,rep1
12454,0.891789,0.233762,67,b2,rep3
12454,0.629283,0.822966,275,b2,rep3
2659,0.618195,0.841134,29,b2,rep1
2092,0.445908,0.75308,23,b2,rep1
2092,0.780272,0.7251,24,b2,rep1
10214,0.486292,0.327393,267,b2,rep3
8608,0.685477,0.967609,128,b2,rep1
8608,0.415421,0.915206,126,b2,rep1
7077,0.730603,0.0605733,47,b2,rep2
1183,0.692967,0.533882,252,b2,rep2
12331,0.686384,0.830046,224,b2,rep1
1072,0.655445,0.424467,252,b2,rep2
6547,0.501639,0.702178,82,b2,rep1
8338,0.237174,0.298993,274,b2,rep2
10470,0.437382,0.621321,267,b2,rep3
11170,0.700154,0.649007,193,b2,rep1
10713,0.263336,0.0566645,268,b2,rep3
8857,0.333678,0.707146,261,b2,rep3
10122,0.397228,0.147613,168,b2,rep1
10122,0.541635,0.971169,169,b2,rep1
11377,0.801578,0.642376,195,b2,rep1
9053,0.690207,0.934514,278,b2,rep2
9053,0.247467,0.46438,279,b2,rep2
577,0.778656,0.706432,7,b2,rep3
3529,0.426805,0.723188,39,b2,rep1
6504,0.593792,0.775716,82,b2,rep1
13188,0.882098,0.247241,67,b2,rep3
13188,0.417222,0.92109,79,b2,rep3
4293,0.8498,0.0493727,31,b2,rep2
1192,0.68943,0.526855,252,b2,rep2
10577,0.551237,0.776018,267,b2,rep3
6404,0.551917,0.786101,82,b2,rep1
10322,0.282813,0.34246,171,b2,rep1
11943,0.438956,0.964125,283,b2,rep2
3649,0.380821,0.675587,47,b2,rep1
9454,0.764389,0.954116,296,b2,rep3
1345,0.214851,0.207584,13,b2,rep2
6747,0.843367,0.342708,265,b2,rep2
7326,0.525973,0.829981,89,b2,rep1
11236,0.680974,0.276365,193,b2,rep1
11384,0.323359,0.604639,269,b2,rep3
2401,0.41971,0.712249,23,b2,rep1
7289,0.468685,0.757177,89,b2,rep1
9639,0.430082,0.652799,155,b2,rep1
9639,0.659736,0.187303,152,b2,rep1
13043,0.459001,0.864271,236,b2,rep1
8079,0.235579,0.300487,274,b2,rep2
13670,0.453488,0.736929,239,b2,rep1
8243,0.235542,0.298932,274,b2,rep2
11402,0.737503,0.72837,195,b2,rep1
9400,0.390652,0.0836819,141,b2,rep1
11344,0.246975,0.594612,91,b2,rep2
14769,0.502564,0.794652,300,b2,rep3
2881,0.780361,0.759202,31,b2,rep1
8246,0.237164,0.298188,274,b2,rep2
10649,0.797966,0.696499,182,b2,rep1
12624,0.886817,0.23864,67,b2,rep3
12095,0.437141,0.965185,283,b2,rep2
13827,0.462476,0.740275,241,b2,rep1
11964,0.899862,0.236448,67,b2,rep3
11964,0.76477,0.304081,69,b2,rep3
7991,0.568594,0.885066,106,b2,rep1
8043,0.238936,0.306822,274,b2,rep2
4226,0.342398,0.292772,255,b2,rep3
12865,0.888205,0.234348,67,b2,rep3
10796,0.647902,0.143158,184,b2,rep1
12748,0.473709,0.815964,231,b2,rep1
7497,0.640324,0.755668,52,b2,rep2
7497,0.424308,0.256797,56,b2,rep2
7971,0.566935,0.868318,106,b2,rep1
12886,0.890906,0.233536,67,b2,rep3
9317,0.380253,0.467877,143,b2,rep1
9317,0.399359,0.090386,141,b2,rep1
6316,0.630213,0.708848,82,b2,rep1
8780,0.43832,0.715746,132,b2,rep1
8780,0.474203,0.824792,134,b2,rep1
8780,0.398687,0.0821643,135,b2,rep1
5144,0.467109,0.737272,70,b2,rep1
5032,0.67001,0.903232,68,b2,rep1
1189,0.873584,0.45007,18,b2,rep3
11275,0.709588,0.219522,193,b2,rep1
12256,0.900604,0.226168,67,b2,rep3
12256,0.739317,0.7226,274,b2,rep3
13795,0.4312,0.690377,241,b2,rep1
9168,0.390071,0.0787718,135,b2,rep1
3322,0.678801,0.886158,39,b2,rep1
2372,0.409525,0.632852,23,b2,rep1
5352,0.469327,0.96269,72,b2,rep1
3268,0.253013,0.591063,256,b2,rep2
6191,0.720326,0.815478,81,b2,rep1
9035,0.392429,0.0758021,135,b2,rep1
5158,0.205394,0.263148,260,b2,rep2
4705,0.597242,0.840416,59,b2,rep1
6511,0.578501,0.762407,82,b2,rep1
7147,0.787386,0.588342,86,b2,rep1
179,0.378902,0.853785,294,b2,rep3
7551,0.449925,0.759917,52,b2,rep2
12386,0.546953,0.821628,224,b2,rep1
10574,0.545402,0.776131,267,b2,rep3
8237,0.235964,0.299057,274,b2,rep2
12536,0.888707,0.236171,67,b2,rep3
12536,0.583081,0.794938,275,b2,rep3
7986,0.569135,0.883719,106,b2,rep1
4297,0.715404,0.257021,54,b2,rep1
13522,0.492755,0.866088,239,b2,rep1
4498,0.759114,0.236167,54,b2,rep1
2856,0.744272,0.815533,31,b2,rep1
8205,0.233666,0.301208,274,b2,rep2
1387,0.850511,0.178401,7,b2,rep1
1387,0.499439,0.968816,6,b2,rep1
10123,0.396909,0.146699,168,b2,rep1
12409,0.887964,0.239949,67,b2,rep3
12409,0.720581,0.724589,274,b2,rep3
8399,0.545882,0.847212,116,b2,rep1
9020,0.393523,0.0780474,135,b2,rep1
12061,0.433275,0.966957,283,b2,rep2
2562,0.558875,0.865814,23,b2,rep1
730,0.768429,0.676474,7,b2,rep3
6518,0.404574,0.961752,263,b2,rep2
7680,0.496957,0.797718,97,b2,rep1
10342,0.507636,0.419133,267,b2,rep3
10342,0.34167,0.633998,52,b2,rep3
12420,0.886284,0.241881,67,b2,rep3
12420,0.683529,0.791446,76,b2,rep3
2713,0.604015,0.80063,29,b2,rep1
7271,0.465707,0.79996,266,b2,rep2
5205,0.237069,0.504716,35,b2,rep2
5205,0.222182,0.262872,260,b2,rep2
12355,0.898558,0.225539,67,b2,rep3
12355,0.731639,0.720442,274,b2,rep3
11442,0.480692,0.694555,197,b2,rep1
10339,0.297119,0.348425,171,b2,rep1
10535,0.519079,0.737448,267,b2,rep3
1446,0.849964,0.178499,7,b2,rep1
1446,0.459151,0.503168,9,b2,rep1
6544,0.503564,0.704702,82,b2,rep1
8191,0.831112,0.452242,114,b2,rep1
8191,0.914162,0.549687,112,b2,rep1
8686,0.405704,0.502677,132,b2,rep1
8686,0.40734,0.0803094,131,b2,rep1
8269,0.892704,0.504814,112,b2,rep1
8269,0.453061,0.346102,115,b2,rep1
5027,0.668362,0.88201,68,b2,rep1
4169,0.718642,0.217555,54,b2,rep1
413,0.688449,0.853036,7,b2,rep3
14731,0.755899,0.0818405,289,b2,rep2
14731,0.353473,0.519984,291,b2,rep2
14731,0.443565,0.0823704,103,b2,rep2
357,0.641743,0.873008,7,b2,rep3
10702,0.786745,0.627584,182,b2,rep1
4703,0.774199,0.844578,259,b2,rep2
12919,0.502446,0.406838,236,b2,rep1
14824,0.502334,0.805234,300,b2,rep3
12732,0.884961,0.240352,67,b2,rep3
12,0.313652,0.546683,1,b2,rep3
14851,0.772823,0.340151,292,b2,rep2
12020,0.900167,0.234592,67,b2,rep3
12020,0.755955,0.319208,69,b2,rep3
8323,0.234272,0.301252,274,b2,rep2
563,0.763699,0.725873,7,b2,rep3
7967,0.230927,0.308072,274,b2,rep2
7967,0.428797,0.640182,76,b2,rep2
6740,0.83939,0.305187,265,b2,rep2
10598,0.604903,0.789617,267,b2,rep3
7254,0.448577,0.742218,89,b2,rep1
12108,0.900738,0.232835,67,b2,rep3
8874,0.33784,0.680508,261,b2,rep3
3525,0.437913,0.740479,39,b2,rep1
8216,0.891058,0.503719,112,b2,rep1
10659,0.675802,0.842005,267,b2,rep3
11389,0.251491,0.630538,91,b2,rep2
959,0.632947,0.389973,252,b2,rep2
6753,0.852281,0.358039,265,b2,rep2
668,0.803617,0.505733,7,b2,rep3
11485,0.491757,0.943122,197,b2,rep1
13961,0.317317,0.668015,298,b2,rep3
6026,0.766944,0.6916,81,b2,rep1
3590,0.799886,0.654671,43,b2,rep1
1215,0.66412,0.49818,252,b2,rep2
11419,0.678715,0.796722,195,b2,rep1
7109,0.761367,0.761935,86,b2,rep1
14810,0.345471,0.240804,243,b2,rep1
3405,0.604025,0.821436,39,b2,rep1
9531,0.476993,0.380137,45,b2,rep3
12116,0.898994,0.23646,67,b2,rep3
10652,0.797943,0.690672,182,b2,rep1
8680,0.404173,0.496082,132,b2,rep1
9646,0.43972,0.670229,155,b2,rep1
9646,0.657055,0.187639,152,b2,rep1
7079,0.738474,0.0605905,47,b2,rep2
12463,0.389147,0.684008,224,b2,rep1
13738,0.388303,0.649895,241,b2,rep1
14295,0.349686,0.830263,279,b2,rep3
7518,0.570778,0.805441,52,b2,rep2
7518,0.394012,0.290648,56,b2,rep2
12019,0.899876,0.234602,67,b2,rep3
12019,0.755732,0.319508,69,b2,rep3
12019,0.321492,0.443953,272,b2,rep3
12072,0.435414,0.966397,283,b2,rep2
8038,0.600005,0.894764,106,b2,rep1
9482,0.509499,0.982074,44,b2,rep3
5894,0.735049,0.843334,81,b2,rep1
12305,0.899002,0.236582,67,b2,rep3
12305,0.733327,0.726073,274,b2,rep3
12639,0.889969,0.236079,67,b2,rep3
12639,0.520089,0.219156,276,b2,rep3
9720,0.424558,0.95013,155,b2,rep1
9091,0.395606,0.0804444,135,b2,rep1
9091,0.410463,0.611876,140,b2,rep1
9037,0.687647,0.941614,278,b2,rep2
9037,0.247996,0.447764,279,b2,rep2
354,0.639003,0.879303,7,b2,rep3
4632,0.634137,0.891434,59,b2,rep1
5187,0.207435,0.267746,260,b2,rep2
5187,0.240415,0.506681,35,b2,rep2
6009,0.785396,0.735817,81,b2,rep1
7344,0.830716,0.539336,90,b2,rep1
13646,0.457513,0.779702,239,b2,rep1
12315,0.700388,0.843136,224,b2,rep1
1049,0.656131,0.479145,252,b2,rep2
14909,0.511199,0.79077,300,b2,rep3
5238,0.239034,0.502252,35,b2,rep2
8089,0.791425,0.952217,111,b2,rep1
13151,0.882197,0.240629,67,b2,rep3
9644,0.434044,0.659449,155,b2,rep1
9644,0.658219,0.185339,152,b2,rep1
14934,0.508838,0.789467,300,b2,rep3
12200,0.900773,0.233997,67,b2,rep3
12200,0.715282,0.160258,73,b2,rep3
4937,0.812703,0.595272,68,b2,rep1
149,0.344532,0.78891,294,b2,rep3
5570,0.823001,0.919054,74,b2,rep1
8913,0.396964,0.0831884,135,b2,rep1
8160,0.236932,0.29655,274,b2,rep2
15000,0.507719,0.784231,300,b2,rep3
9665,0.472204,0.716935,155,b2,rep1
8319,0.233852,0.3012,274,b2,rep2
11951,0.39762,0.776855,216,b2,rep1
6732,0.825257,0.274587,265,b2,rep2
3089,0.656194,0.810427,35,b2,rep1
14103,0.493501,0.655648,82,b2,rep3
1866,0.795162,0.653325,21,b2,rep1
6150,0.693931,0.730213,81,b2,rep1
5867,0.40596,0.962201,263,b2,rep2
1066,0.417739,0.0932782,13,b2,rep3
4943,0.80741,0.663741,68,b2,rep1
4338,0.714644,0.236477,54,b2,rep1
12387,0.531667,0.791361,94,b2,rep2
2305,0.43228,0.567919,23,b2,rep1
803,0.722568,0.777597,7,b2,rep3
12181,0.751013,0.802504,222,b2,rep1
3541,0.377497,0.729033,40,b2,rep1
11733,0.700144,0.785881,211,b2,rep1
8992,0.693068,0.935266,278,b2,rep2
4725,0.590087,0.770036,59,b2,rep1
12310,0.895282,0.237259,67,b2,rep3
12310,0.73326,0.716657,274,b2,rep3
1289,0.196157,0.200686,13,b2,rep2
2921,0.779917,0.759693,31,b2,rep1
9003,0.688359,0.942047,278,b2,rep2
2947,0.780278,0.76287,31,b2,rep1
5308,0.466148,0.967313,72,b2,rep1
10170,0.479422,0.274229,267,b2,rep3
14793,0.502334,0.79602,300,b2,rep3
12440,0.884174,0.240127,67,b2,rep3
12440,0.637117,0.821503,275,b2,rep3
280,0.610675,0.880393,7,b2,rep3
12836,0.885848,0.239008,67,b2,rep3
12851,0.312724,0.293565,234,b2,rep1
81,0.467228,0.972312,245,b2,rep3
3454,0.527564,0.836548,39,b2,rep1
10495,0.464801,0.705457,267,b2,rep3
13195,0.880338,0.246015,67,b2,rep3
13195,0.426037,0.911394,79,b2,rep3
293,0.637955,0.89836,7,b2,rep3
293,0.873997,0.183582,250,b2,rep3
4668,0.598535,0.861374,59,b2,rep1
5903,0.403088,0.96597,263,b2,rep2
1502,0.861073,0.165669,7,b2,rep1
5886,0.72427,0.812981,81,b2,rep1
355,0.639843,0.877189,7,b2,rep3
2580,0.580559,0.858902,23,b2,rep1
2580,0.709911,0.884351,28,b2,rep1
12925,0.889834,0.240342,67,b2,rep3
9977,0.482293,0.810322,159,b2,rep1
8789,0.506443,0.982567,38,b2,rep3
14848,0.342154,0.243654,243,b2,rep1
12372,0.530394,0.799417,94,b2,rep2
7207,0.648781,0.774644,48,b2,rep2
1055,0.418542,0.0956961,13,b2,rep3
13796,0.431138,0.690273,241,b2,rep1
788,0.723205,0.790124,7,b2,rep3
788,0.934621,0.387844,251,b2,rep3
12618,0.387873,0.869126,228,b2,rep1
3514,0.459071,0.771469,39,b2,rep1
9080,0.396269,0.078619,135,b2,rep1
9080,0.392581,0.560062,140,b2,rep1
10638,0.614504,0.818417,267,b2,rep3
14813,0.346624,0.242003,243,b2,rep1
8219,0.231015,0.30364,274,b2,rep2
1606,0.870816,0.814762,12,b2,rep1
9087,0.397021,0.0814014,135,b2,rep1
9087,0.405871,0.608352,140,b2,rep1
8616,0.341635,0.325942,37,b2,rep3
6184,0.402097,0.962409,263,b2,rep2
9714,0.375118,0.0287409,48,b2,rep3
9012,0.393582,0.077523,135,b2,rep1
8406,0.233058,0.303903,274,b2,rep2
62,0.302688,0.574655,1,b2,rep3
12077,0.899694,0.228741,67,b2,rep3
12077,0.752454,0.327754,69,b2,rep3
12077,0.498182,0.973688,71,b2,rep3
2478,0.489999,0.787679,23,b2,rep1
13066,0.887426,0.237063,67,b2,rep3
12432,0.884252,0.24148,67,b2,rep3
12432,0.636037,0.825388,275,b2,rep3
4640,0.633563,0.889108,59,b2,rep1
9512,0.73857,0.909702,151,b2,rep1
14843,0.50309,0.797134,300,b2,rep3
11909,0.447648,0.754346,215,b2,rep1
13119,0.88041,0.241354,67,b2,rep3
7101,0.761038,0.777614,86,b2,rep1
3932,0.744318,0.812428,51,b2,rep1
10813,0.609245,0.12447,184,b2,rep1
8356,0.240705,0.29495,274,b2,rep2
5168,0.445315,0.696822,70,b2,rep1
12141,0.433016,0.967286,283,b2,rep2
6701,0.397763,0.957886,263,b2,rep2
9760,0.35558,0.435067,158,b2,rep1
2375,0.409563,0.644794,23,b2,rep1
8418,0.543556,0.800913,116,b2,rep1
8418,0.482267,0.393243,115,b2,rep1
2100,0.444606,0.759757,23,b2,rep1
2100,0.773045,0.705938,24,b2,rep1
12706,0.893071,0.235818,67,b2,rep3
12940,0.883878,0.243459,67,b2,rep3
3441,0.543164,0.79859,39,b2,rep1
7645,0.248946,0.297946,60,b2,rep2
7645,0.394643,0.0943594,270,b2,rep2
440,0.69982,0.834538,7,b2,rep3
440,0.336974,0.683007,9,b2,rep3
14798,0.50287,0.792125,300,b2,rep3
8394,0.549524,0.846638,116,b2,rep1
8394,0.474456,0.388627,115,b2,rep1
8394,0.410122,0.93239,119,b2,rep1
6243,0.713321,0.923556,44,b2,rep2
8436,0.533833,0.695912,116,b2,rep1
8436,0.485638,0.394429,115,b2,rep1
5545,0.817255,0.842697,74,b2,rep1
1354,0.214201,0.238931,13,b2,rep2
8632,0.305053,0.549975,130,b2,rep1
14735,0.750262,0.0873155,289,b2,rep2
14735,0.352191,0.503415,291,b2,rep2
14735,0.442081,0.0606876,103,b2,rep2
7811,0.235102,0.613428,68,b2,rep2
5887,0.403483,0.964676,263,b2,rep2
12848,0.884036,0.237389,67,b2,rep3
12901,0.478564,0.326675,236,b2,rep1
9803,0.497587,0.348904,159,b2,rep1
60,0.517082,0.706603,1,b2,rep2
11413,0.707457,0.794444,195,b2,rep1
1047,0.657461,0.479465,252,b2,rep2
11683,0.450911,0.196511,61,b2,rep3
7848,0.566306,0.791804,69,b2,rep2
320,0.635754,0.900066,7,b2,rep3
6692,0.403942,0.957222,263,b2,rep2
1051,0.655113,0.479062,252,b2,rep2
2869,0.758434,0.799392,31,b2,rep1
4830,0.83939,0.251743,66,b2,rep1
2096,0.4455,0.758926,23,b2,rep1
2096,0.780218,0.704485,24,b2,rep1
12143,0.433265,0.966102,283,b2,rep2
4416,0.718141,0.225394,54,b2,rep1
9521,0.708823,0.942115,151,b2,rep1
5003,0.710672,0.79999,68,b2,rep1
1749,0.635951,0.184558,17,b2,rep2
888,0.613894,0.845796,7,b2,rep3
888,0.339101,0.365903,11,b2,rep3
12036,0.436847,0.963872,283,b2,rep2
8740,0.485179,0.56598,132,b2,rep1
8740,0.468358,0.821462,134,b2,rep1
6183,0.714734,0.816337,81,b2,rep1
1940,0.728725,0.673641,21,b2,rep1
1940,0.423109,0.963973,22,b2,rep1
2829,0.249955,0.6186,256,b2,rep2
6504,0.403034,0.962494,263,b2,rep2
11793,0.937864,0.551085,64,b2,rep3
8405,0.232631,0.303076,274,b2,rep2
9398,0.394757,0.084205,141,b2,rep1
14082,0.47837,0.633946,82,b2,rep3
12526,0.884593,0.241349,67,b2,rep3
12526,0.585159,0.79893,275,b2,rep3
11398,0.256911,0.637,91,b2,rep2
619,0.622527,0.225357,250,b2,rep2
1608,0.867114,0.829194,12,b2,rep1
1300,0.636679,0.896563,6,b2,rep1
1300,0.853413,0.159592,7,b2,rep1
12383,0.531075,0.796381,94,b2,rep2
2664,0.619112,0.840393,29,b2,rep1
6501,0.584196,0.804211,82,b2,rep1
9985,0.456143,0.77157,159,b2,rep1
9985,0.399907,0.607206,164,b2,rep1
678,0.645476,0.231902,250,b2,rep2
9922,0.558627,0.798578,159,b2,rep1
9527,0.692904,0.954383,151,b2,rep1
3346,0.668326,0.888388,39,b2,rep1
4265,0.708583,0.242952,54,b2,rep1
8385,0.550043,0.868148,116,b2,rep1
8385,0.483503,0.360847,115,b2,rep1
7744,0.680248,0.912281,99,b2,rep1
12612,0.890715,0.239988,67,b2,rep3
9339,0.54863,0.2622,144,b2,rep1
8302,0.46568,0.36295,115,b2,rep1
7945,0.564345,0.882422,106,b2,rep1
12239,0.896208,0.232777,67,b2,rep3
12239,0.715412,0.230496,73,b2,rep3
10344,0.507782,0.419997,267,b2,rep3
10344,0.341429,0.633551,52,b2,rep3
2706,0.623916,0.795488,29,b2,rep1
10683,0.782859,0.651429,182,b2,rep1
7729,0.810552,0.145852,63,b2,rep2
7729,0.616862,0.807779,64,b2,rep2
7503,0.625821,0.781753,52,b2,rep2
7503,0.422882,0.255991,56,b2,rep2
573,0.629433,0.223823,250,b2,rep2
4989,0.737839,0.767139,68,b2,rep1
4711,0.598044,0.83691,59,b2,rep1
1560,0.921952,0.663058,12,b2,rep1
5175,0.200348,0.266967,260,b2,rep2
386,0.679873,0.858303,7,b2,rep3
15011,0.508637,0.786727,300,b2,rep3
14051,0.476305,0.600333,82,b2,rep3
6448,0.566301,0.854693,82,b2,rep1
8396,0.233422,0.300854,274,b2,rep2
4544,0.85214,0.314077,55,b2,rep1
7058,0.740361,0.0530902,47,b2,rep2
7437,0.695675,0.717083,52,b2,rep2
7437,0.428016,0.212381,56,b2,rep2
10302,0.507578,0.393465,267,b2,rep3
13605,0.482585,0.804289,239,b2,rep1
2919,0.77437,0.761347,31,b2,rep1
11355,0.310754,0.470229,57,b2,rep3
7571,0.421205,0.690453,52,b2,rep2
7571,0.239087,0.303746,60,b2,rep2
5909,0.404321,0.964533,263,b2,rep2
2245,0.435798,0.636596,23,b2,rep1
1022,0.645401,0.506728,252,b2,rep2
9526,0.694383,0.953723,151,b2,rep1
1603,0.875431,0.801201,12,b2,rep1
2723,0.592515,0.834495,29,b2,rep1
14046,0.473557,0.60338,82,b2,rep3
8621,0.694833,0.972578,128,b2,rep1
9346,0.402288,0.0960326,141,b2,rep1
1359,0.211668,0.232296,13,b2,rep2
2524,0.511657,0.842778,23,b2,rep1
1313,0.635996,0.902636,6,b2,rep1
1313,0.857234,0.177327,7,b2,rep1
8841,0.399371,0.0817664,135,b2,rep1
8850,0.39774,0.0846188,135,b2,rep1
5645,0.398755,0.96131,263,b2,rep2
10583,0.575366,0.785067,267,b2,rep3
71,0.531286,0.735949,1,b2,rep2
266,0.6063,0.897183,7,b2,rep3
266,0.908515,0.251695,250,b2,rep3
6135,0.699216,0.697848,81,b2,rep1
5151,0.457026,0.716654,70,b2,rep1
1369,0.85359,0.175858,7,b2,rep1
1369,0.56271,0.967573,6,b2,rep1
9639,0.369801,0.0200799,48,b2,rep3
1792,0.639138,0.176682,17,b2,rep2
10995,0.48403,0.534118,189,b2,rep1
9410,0.402491,0.0935142,141,b2,rep1
1967,0.704565,0.673433,21,b2,rep1
1967,0.401159,0.93878,22,b2,rep1
5973,0.408524,0.961701,263,b2,rep2
3062,0.523177,0.399427,34,b2,rep1
3062,0.677913,0.82389,35,b2,rep1
8409,0.233545,0.303443,274,b2,rep2
3444,0.539504,0.80202,39,b2,rep1
1458,0.340127,0.135987,22,b2,rep3
8576,0.487594,0.949421,126,b2,rep1
699,0.645723,0.235577,250,b2,rep2
73,0.53284,0.7392,1,b2,rep2
4659,0.602067,0.863293,59,b2,rep1
6739,0.423447,0.93708,83,b2,rep1
5959,0.408652,0.961811,263,b2,rep2
12717,0.890218,0.240682,67,b2,rep3
8231,0.236914,0.299527,274,b2,rep2
